run_dir,nested_mode,benchmark,log_path,total_cycles,comp_id,comp_name,encoding,loop_id,loop_cycles
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,178,LoopBenchmarks.bubbleSortLoop(int[])-Re-Comp,"0:-1,1:0",0,17700519598
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,178,LoopBenchmarks.bubbleSortLoop(int[])-Re-Comp,"0:-1,1:0",1,17581917098
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,179,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,5:-1,6:-1,3:-1,4:3,0:-1,1:0",0,17611572144
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,179,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,5:-1,6:-1,3:-1,4:3,0:-1,1:0",1,3084292
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,179,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,5:-1,6:-1,3:-1,4:3,0:-1,1:0",2,78
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,179,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,5:-1,6:-1,3:-1,4:3,0:-1,1:0",3,46271608
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,179,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,5:-1,6:-1,3:-1,4:3,0:-1,1:0",4,45963202
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,179,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,5:-1,6:-1,3:-1,4:3,0:-1,1:0",5,4298
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,179,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,5:-1,6:-1,3:-1,4:3,0:-1,1:0",6,138
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,180,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,3:-1,4:-1,0:-1,1:0",0,3055462
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,180,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,3:-1,4:-1,0:-1,1:0",1,2996274
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,180,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,3:-1,4:-1,0:-1,1:0",2,78
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,180,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,3:-1,4:-1,0:-1,1:0",3,278
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,180,LoopBenchmarks.main(String[])-Re-Comp,"2:-1,3:-1,4:-1,0:-1,1:0",4,128
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,181,"LoopBenchmarks.blurLoop(int[][],","3:-1,2:-1,4:-1,5:-1,0:-1,1:0",0,12831306
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,181,"LoopBenchmarks.blurLoop(int[][],","3:-1,2:-1,4:-1,5:-1,0:-1,1:0",1,12770606
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,181,"LoopBenchmarks.blurLoop(int[][],","3:-1,2:-1,4:-1,5:-1,0:-1,1:0",2,102
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,181,"LoopBenchmarks.blurLoop(int[][],","3:-1,2:-1,4:-1,5:-1,0:-1,1:0",3,52
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,181,"LoopBenchmarks.blurLoop(int[][],","3:-1,2:-1,4:-1,5:-1,0:-1,1:0",4,1868
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,181,"LoopBenchmarks.blurLoop(int[][],","3:-1,2:-1,4:-1,5:-1,0:-1,1:0",5,116
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,182,"LoopBenchmarks.blurLoop(int[][],-Re-Comp","0:-1,1:0,2:0,3:0",0,5277961510
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,182,"LoopBenchmarks.blurLoop(int[][],-Re-Comp","0:-1,1:0,2:0,3:0",1,58373276
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,182,"LoopBenchmarks.blurLoop(int[][],-Re-Comp","0:-1,1:0,2:0,3:0",2,4963988950
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,182,"LoopBenchmarks.blurLoop(int[][],-Re-Comp","0:-1,1:0,2:0,3:0",3,60437484
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,186,LoopBenchmarks.main(String[])-Re-Comp,"0:-1,1:-1,2:-1",0,110
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,187,"LoopBenchmarks.base64EncodeLoop(byte[],",0:-1,0,1263000
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,188,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp","3:-1,0:-1,1:-1,2:-1",0,439424
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,188,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp","3:-1,0:-1,1:-1,2:-1",1,7538771028
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,188,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp","3:-1,0:-1,1:-1,2:-1",2,607148
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,188,"LoopBenchmarks.base64EncodeLoop(byte[],-Re-Comp","3:-1,0:-1,1:-1,2:-1",3,461114
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,189,LoopBenchmarks.main(String[])-Re-Comp,0:-1,0,1954338
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,190,"LoopBenchmarks.raySphereLoop(double[],",0:-1,0,1503502
bubo_runs20_BuboNested,Nested,LoopBenchmarks,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/LoopBenchmarks_BuboOn.log,223362522438,191,"LoopBenchmarks.raySphereLoop(double[],-Re-Comp",0:-1,0,7752312218
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,52,java.util.ImmutableCollections$SetN$SetNIterator.next(),0:-1,0,379774
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,56,"java.util.HashMap.putVal(int,",0:-1,0,10556
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,57,java.lang.String.equals(Object),0:-1,0,9022
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,70,java.util.HashMap.resize(),"2:-1,0:-1,1:0",0,22030
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,70,java.util.HashMap.resize(),"2:-1,0:-1,1:0",1,6432
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,70,java.util.HashMap.resize(),"2:-1,0:-1,1:0",2,16008
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,88,java.util.Properties$LineReader.readLine(),"5:-1,3:-1,4:3,0:-1,1:0,2:1",1,256968
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,88,java.util.Properties$LineReader.readLine(),"5:-1,3:-1,4:3,0:-1,1:0,2:1",2,16322
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,88,java.util.Properties$LineReader.readLine(),"5:-1,3:-1,4:3,0:-1,1:0,2:1",5,484
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,89,java.util.Properties$LineReader.readLine()-Re-Comp,"0:-1,1:0,2:1",0,562864
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,89,java.util.Properties$LineReader.readLine()-Re-Comp,"0:-1,1:0,2:1",1,511510
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,89,java.util.Properties$LineReader.readLine()-Re-Comp,"0:-1,1:0,2:1",2,159252
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,92,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,","0:-1,1:-1,2:-1",0,60720
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,92,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,","0:-1,1:-1,2:-1",1,121476
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,92,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,","0:-1,1:-1,2:-1",2,99210
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,119,Mandelbrot.mandelbrot(int),"5:-1,3:-1,4:3,0:-1,1:0,2:1",0,541889970
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,119,Mandelbrot.mandelbrot(int),"5:-1,3:-1,4:3,0:-1,1:0,2:1",1,541827446
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,119,Mandelbrot.mandelbrot(int),"5:-1,3:-1,4:3,0:-1,1:0,2:1",2,478875432
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,119,Mandelbrot.mandelbrot(int),"5:-1,3:-1,4:3,0:-1,1:0,2:1",3,72456
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,119,Mandelbrot.mandelbrot(int),"5:-1,3:-1,4:3,0:-1,1:0,2:1",4,52260
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,119,Mandelbrot.mandelbrot(int),"5:-1,3:-1,4:3,0:-1,1:0,2:1",5,468
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,120,Mandelbrot.mandelbrot(int)-Re-Comp,"0:-1,1:0,2:1",0,272534489740
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,120,Mandelbrot.mandelbrot(int)-Re-Comp,"0:-1,1:0,2:1",1,272500628198
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,120,Mandelbrot.mandelbrot(int)-Re-Comp,"0:-1,1:0,2:1",2,241464411682
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,130,"java.lang.StringLatin1.equals(byte[],",0:-1,0,6556
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,142,"java.lang.StringLatin1.inflate(byte[],","0:-1,1:-1,2:-1",0,9160
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,142,"java.lang.StringLatin1.inflate(byte[],","0:-1,1:-1,2:-1",1,15182
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,142,"java.lang.StringLatin1.inflate(byte[],","0:-1,1:-1,2:-1",2,10806
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,143,"java.lang.StringCoding.implEncodeAsciiArray(char[],",0:-1,0,234
bubo_runs20_BuboNested,Nested,Mandelbrot,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Mandelbrot_BuboOn.log,273816722850,144,"java.lang.StringCoding.implEncodeAsciiArray(char[],-Re-Comp",0:-1,0,15688
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,52,java.util.ImmutableCollections$SetN$SetNIterator.next(),0:-1,0,375750
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,56,"java.util.HashMap.putVal(int,",0:-1,0,12338
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,57,java.lang.String.equals(Object),0:-1,0,9416
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,69,java.util.HashMap.resize(),"2:-1,0:-1,1:0",0,36954
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,69,java.util.HashMap.resize(),"2:-1,0:-1,1:0",1,11178
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,69,java.util.HashMap.resize(),"2:-1,0:-1,1:0",2,16356
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,88,java.util.Properties$LineReader.readLine(),"5:-1,3:-1,4:3,0:-1,1:0,2:1",1,257766
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,88,java.util.Properties$LineReader.readLine(),"5:-1,3:-1,4:3,0:-1,1:0,2:1",2,16474
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,88,java.util.Properties$LineReader.readLine(),"5:-1,3:-1,4:3,0:-1,1:0,2:1",5,494
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,89,java.util.Properties$LineReader.readLine()-Re-Comp,"0:-1,1:0,2:1",0,550496
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,89,java.util.Properties$LineReader.readLine()-Re-Comp,"0:-1,1:0,2:1",1,494790
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,89,java.util.Properties$LineReader.readLine()-Re-Comp,"0:-1,1:0,2:1",2,142762
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,92,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,","0:-1,1:-1,2:-1",0,65858
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,92,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,","0:-1,1:-1,2:-1",1,133986
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,92,"jdk.internal.util.ArraysSupport.unsignedHashCode(int,","0:-1,1:-1,2:-1",2,112106
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,120,"java.lang.StringLatin1.equals(byte[],",0:-1,0,7086
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,134,nbody.NBodySystem.advance(double),"0:-1,1:0,2:-1",0,21324900
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,134,nbody.NBodySystem.advance(double),"0:-1,1:0,2:-1",1,13424284
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,134,nbody.NBodySystem.advance(double),"0:-1,1:0,2:-1",2,1822682
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,135,NBody.innerBenchmarkLoop(int),"1:-1,2:1,3:-1,0:-1,4:0,5:4,6:0",0,1552221114
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,135,NBody.innerBenchmarkLoop(int),"1:-1,2:1,3:-1,0:-1,4:0,5:4,6:0",1,1876
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,135,NBody.innerBenchmarkLoop(int),"1:-1,2:1,3:-1,0:-1,4:0,5:4,6:0",2,922
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,135,NBody.innerBenchmarkLoop(int),"1:-1,2:1,3:-1,0:-1,4:0,5:4,6:0",3,166
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,135,NBody.innerBenchmarkLoop(int),"1:-1,2:1,3:-1,0:-1,4:0,5:4,6:0",4,1282642064
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,135,NBody.innerBenchmarkLoop(int),"1:-1,2:1,3:-1,0:-1,4:0,5:4,6:0",5,828616630
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,135,NBody.innerBenchmarkLoop(int),"1:-1,2:1,3:-1,0:-1,4:0,5:4,6:0",6,108461366
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,136,NBody.innerBenchmarkLoop(int)-Re-Comp,0:-1,0,179038965768
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,157,"java.lang.StringLatin1.inflate(byte[],","0:-1,1:-1,2:-1",0,10416
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,157,"java.lang.StringLatin1.inflate(byte[],","0:-1,1:-1,2:-1",1,17110
bubo_runs20_BuboNested,Nested,NBody,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/NBody_BuboOn.log,181407799362,157,"java.lang.StringLatin1.inflate(byte[],","0:-1,1:-1,2:-1",2,11884
bubo_runs20_BuboNested,Nested,Sieve,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Sieve_BuboOn.log,539243276430,52,java.util.ImmutableCollections$SetN$SetNIterator.next(),0:-1,0,370212
bubo_runs20_BuboNested,Nested,Sieve,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Sieve_BuboOn.log,539243276430,56,"java.util.HashMap.putVal(int,",0:-1,0,12234
bubo_runs20_BuboNested,Nested,Sieve,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Sieve_BuboOn.log,539243276430,57,java.lang.String.equals(Object),0:-1,0,9634
bubo_runs20_BuboNested,Nested,Sieve,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Sieve_BuboOn.log,539243276430,70,java.util.HashMap.resize(),"2:-1,0:-1,1:0",0,32544
bubo_runs20_BuboNested,Nested,Sieve,/home/hb478/repos/BuboExperiments/BuboLoopObserverEffect/bubo_runs20_BuboNested/logs/Sieve_BuboOn.log,539243276430,70,java.util.HashMap.resize(),"2:-1,0:-1,1:0",1,9718
