Method: cd::RedBlackTree::treeInsert, Block ID: 411, Normal Time: 0.023, Slowdown Time: 0.043, Percentage Increase: 86.95652173913042%
Method: cd::RedBlackTree::treeInsert, Block ID: 412, Normal Time: 0.018, Slowdown Time: 0.09, Percentage Increase: 400.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 413, Normal Time: 0.0, Slowdown Time: 0.088, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 416, Normal Time: 0.016, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 417, Normal Time: 0.0, Slowdown Time: 0.017, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 422, Normal Time: 0.013, Slowdown Time: 0.002, Percentage Increase: -84.61538461538461%
Method: cd::RedBlackTree::treeInsert, Block ID: 423, Normal Time: 0.0, Slowdown Time: 0.013, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 426, Normal Time: 0.038, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 427, Normal Time: 0.0, Slowdown Time: 0.049, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 428, Normal Time: 0.028, Slowdown Time: 0.116, Percentage Increase: 314.28571428571433%
Method: cd::RedBlackTree::treeInsert, Block ID: 429, Normal Time: 0.006, Slowdown Time: 0.025, Percentage Increase: 316.6666666666667%
Method: cd::RedBlackTree::treeInsert, Block ID: 430, Normal Time: 0.009, Slowdown Time: 0.07, Percentage Increase: 677.7777777777778%
Method: cd::RedBlackTree::treeInsert, Block ID: 431, Normal Time: 0.003, Slowdown Time: 0.006, Percentage Increase: 100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 432, Normal Time: 0.147, Slowdown Time: 0.004, Percentage Increase: -97.27891156462584%
Method: cd::RedBlackTree::treeInsert, Block ID: 433, Normal Time: 0.396, Slowdown Time: 0.509, Percentage Increase: 28.53535353535353%
Method: cd::RedBlackTree::treeInsert, Block ID: 434, Normal Time: 0.0, Slowdown Time: 0.556, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 435, Normal Time: 0.004, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 436, Normal Time: 0.0, Slowdown Time: 0.009, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 439, Normal Time: 0.004, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 440, Normal Time: 0.005, Slowdown Time: 0.006, Percentage Increase: 20.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 441, Normal Time: 0.014, Slowdown Time: 0.005, Percentage Increase: -64.28571428571429%
Method: cd::RedBlackTree::treeInsert, Block ID: 442, Normal Time: 0.0, Slowdown Time: 0.004, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 443, Normal Time: 0.0, Slowdown Time: 0.013, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 444, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 450, Normal Time: 0.019, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 451, Normal Time: 0.0, Slowdown Time: 0.031, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 453, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Median Percentage Increase: 393.5483870967742%

 ExtraBuboData:
ExtraBuboData:
Method: cd::RedBlackTree::treeInsert, Block ID: 352, RDTSC Normal Time: 0.385, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 353, RDTSC Normal Time: 0.0, RDTSC Slowdown Time: 0.313, RDTSC Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 357, RDTSC Normal Time: 0.087, RDTSC Slowdown Time: 0.0, RDTSC Percentage Increase: -100.0%
