benchmark,comp_id,loop_id,label,baseline_cycles,slowdown_cycles,percent_increase,runtime_share_pct,is_core_95pct,total_baseline_cycles,total_slowdown_cycles,overall_slowdown_pct_noBubo,source
Storage,85,2,C85L2,101184,99472,-1.6919671094244149,2.4254208022107517e-05,False,417181216174,571850497676,37.77960559311494,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Storage,85,0,C85L0,98030,81870,-16.484749566459246,2.349818165329696e-05,False,417181216174,571850497676,37.77960559311494,-at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:378) [bci: 8] | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Storage,143,2,C143L2,47884,47976,0.19213098320942276,1.147798561957025e-05,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:545) [bci: 262]
Storage,142,0,C142L0,37924,38354,1.1338466406497205,9.090533928589554e-06,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:504) [bci: 53] | -at java.util.Properties$LineReader.readLine(Properties.java:615) [bci: 577]
Storage,205,0,C205L0,36214,37916,4.69983984094549,8.680640114174192e-06,False,417181216174,571850497676,37.77960559311494,-at java.lang.StringLatin1.inflate(StringLatin1.java:767) [bci: 3] | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
Storage,70,0,C70L0,30144,0,-100.0,7.225636924992182e-06,False,417181216174,571850497676,37.77960559311494,-at java.util.HashMap.resize(HashMap.java:714) [bci: 151] | -at java.util.HashMap.resize(HashMap.java:755) [bci: 353]
Storage,142,1,C142L1,27454,27578,0.4516646026079988,6.580833205239364e-06,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Storage,138,0,C138L0,17532,21062,20.134610997033995,4.202490265690118e-06,False,417181216174,571850497676,37.77960559311494,-at java.lang.StringLatin1.equals(StringLatin1.java:100) [bci: 9] | -at java.lang.StringLatin1.equals(StringLatin1.java:105) [bci: 32]
Storage,142,2,C142L2,15076,15470,2.613425311753781,3.613777278436244e-06,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Storage,70,2,C70L2,14596,0,-100.0,3.498719365617897e-06,False,417181216174,571850497676,37.77960559311494,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boolea"
Storage,205,1,C205L1,13034,12960,-0.5677458953506215,3.124301740988193e-06,False,417181216174,571850497676,37.77960559311494,Source Missing | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
Storage,140,2,C140L2,12084,12178,0.7778881165177094,2.896582955201882e-06,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Storage,88,0,C88L0,11538,11714,1.5253943491072977,2.7657045793710125e-06,False,417181216174,571850497676,37.77960559311494,-at java.lang.StringCoding.countPositives(StringCoding.java:92) [bci: 7] | -at java.lang.StringCoding.countPositives(StringCoding.java:97) [bci: 31]
Storage,205,2,C205L2,10104,10554,4.453681710213777,2.421969064826201e-06,False,417181216174,571850497676,37.77960559311494,Source Missing | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
Storage,70,1,C70L1,7532,0,-100.0,1.8054504153078926e-06,False,417181216174,571850497676,37.77960559311494,-at java.util.HashMap.resize(HashMap.java:727) [bci: 235] | -at java.util.HashMap.resize(HashMap.java:743) [bci: 309]
Storage,57,0,C57L0,6182,7822,26.52863151083792,1.481850035506292e-06,False,417181216174,571850497676,37.77960559311494,-at java.util.HashMap.putVal(HashMap.java:648) [bci: 134] | -at java.util.HashMap.putVal(HashMap.java:649) [bci: 145]
Storage,207,0,C207L0,4664,4308,-7.632933104631218,1.1179793862182703e-06,False,417181216174,571850497676,37.77960559311494,-at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:118) [bci: 3] | -at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:124) [bci: 44]
Storage,141,1,C141L1,3990,3388,-15.087719298245613,9.56418900302508e-07,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Storage,58,0,C58L0,3518,3042,-13.530415008527571,8.43278619364467e-07,False,417181216174,571850497676,37.77960559311494,-at java.lang.StringLatin1.equals(StringLatin1.java:100) [bci: 9]
Storage,141,2,C141L2,1776,1822,2.59009009009009,4.257142774278833e-07,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:545) [bci: 262]
Storage,142,5,C142L5,830,728,-12.289156626506024,1.9895430758172473e-07,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Storage,140,5,C140L5,706,730,3.39943342776204,1.6923101343698515e-07,False,417181216174,571850497676,37.77960559311494,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
Storage,206,0,C206L0,646,636,-1.5479876160990713,1.548487743346918e-07,False,417181216174,571850497676,37.77960559311494,-at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:118) [bci: 3] | -at java.lang.StringCoding.implEncodeAsciiArray(StringCoding.java:124) [bci: 44]
Storage,87,0,C87L0,492,360,-26.82926829268293,1.1793436063880553e-07,False,417181216174,571850497676,37.77960559311494,-at java.lang.StringCoding.countPositives(StringCoding.java:92) [bci: 7] | -at java.lang.StringCoding.countPositives(StringCoding.java:97) [bci: 31]
Storage,84,0,C84L0,468,410,-12.393162393162394,1.1218146499788817e-07,False,417181216174,571850497676,37.77960559311494,-at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:378) [bci: 8] | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Storage,84,2,C84L2,102,114,11.76470588235294,2.4449806473898703e-08,False,417181216174,571850497676,37.77960559311494,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
Storage,84,1,C84L1,100,24,-76.0,2.397039850382226e-08,False,417181216174,571850497676,37.77960559311494,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
