benchmark,comp_id,loop_id,label,baseline_cycles,slowdown_cycles,percent_increase,runtime_share_pct,is_core_95pct,total_baseline_cycles,total_slowdown_cycles,overall_slowdown_pct_noBubo,source
CD,142,0,C142L0,38454,37968,-1.2638477141519737,1.5145629597988915e-05,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:504) [bci: 53] | -at java.util.Properties$LineReader.readLine(Properties.java:615) [bci: 577]
CD,217,4,C217L4,36552,0,-100.0,1.4396501093922369e-05,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,266,0,C266L0,29972,0,-100.0,1.1804878824333587e-05,False,253895024642,408905475290,85.22077447319634,-at java.lang.StringLatin1.inflate(StringLatin1.java:767) [bci: 3] | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
CD,142,1,C142L1,27460,27510,0.1820830298616169,1.081549354451489e-05,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
CD,69,0,C69L0,24518,0,-100.0,9.656746930969268e-06,False,253895024642,408905475290,85.22077447319634,-at java.util.HashMap.resize(HashMap.java:714) [bci: 151] | -at java.util.HashMap.resize(HashMap.java:755) [bci: 353]
CD,138,0,C138L0,22796,25024,9.77364449903492,8.978513868927947e-06,False,253895024642,408905475290,85.22077447319634,-at java.lang.StringLatin1.equals(StringLatin1.java:100) [bci: 9] | -at java.lang.StringLatin1.equals(StringLatin1.java:105) [bci: 32]
CD,217,3,C217L3,22232,0,-100.0,8.75637481724891e-06,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree$Node.successor() [bci: 22]
CD,205,11,C205L11,21396,0,-100.0,8.427104875398419e-06,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, bool"
CD,205,10,C205L10,20460,0,-100.0,8.058448576867249e-06,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, bool"
CD,205,5,C205L5,18264,0,-100.0,7.193524184159503e-06,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,142,2,C142L2,15408,14950,-2.9724818276220146,6.068649837359266e-06,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
CD,227,0,C227L0,15190,0,-100.0,5.982787579795381e-06,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,261,5,C261L5,14824,0,-100.0,5.838633514344091e-06,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,266,1,C266L1,14320,0,-100.0,5.640126276673461e-06,False,253895024642,408905475290,85.22077447319634,Source Missing | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
CD,88,0,C88L0,14290,14042,-1.735479356193142,5.628310369669257e-06,False,253895024642,408905475290,85.22077447319634,-at java.lang.StringCoding.countPositives(StringCoding.java:92) [bci: 7] | -at java.lang.StringCoding.countPositives(StringCoding.java:97) [bci: 31]
CD,69,2,C69L2,13458,0,-100.0,5.3006158820859945e-06,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boolea"
CD,140,2,C140L2,11990,11956,-0.2835696413678065,4.722424166013603e-06,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
CD,266,2,C266L2,9482,0,-100.0,3.7346143404621337e-06,False,253895024642,408905475290,85.22077447319634,Source Missing | -at java.lang.StringLatin1.inflate(StringLatin1.java:770) [bci: 33]
CD,57,0,C57L0,7108,6940,-2.3635340461451886,2.7995822328627765e-06,False,253895024642,408905475290,85.22077447319634,-at java.util.HashMap.putVal(HashMap.java:648) [bci: 134] | -at java.util.HashMap.putVal(HashMap.java:649) [bci: 145]
CD,253,1,C253L1,6706,0,-100.0,2.6412490790064405e-06,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArrayDynamic(Class, Class, int, AllocationSnippets$FillContent, boolean, JavaKind, int, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData"
CD,69,1,C69L1,6248,0,-100.0,2.460859565408923e-06,False,253895024642,408905475290,85.22077447319634,-at java.util.HashMap.resize(HashMap.java:727) [bci: 235] | -at java.util.HashMap.resize(HashMap.java:743) [bci: 309]
CD,204,5,C204L5,4146,0,-100.0,1.6329583479810171e-06,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,58,0,C58L0,3692,3790,2.654387865655471,1.4541442886507275e-06,False,253895024642,408905475290,85.22077447319634,-at java.lang.StringLatin1.equals(StringLatin1.java:100) [bci: 9]
CD,141,1,C141L1,3378,3386,0.2368265245707519,1.3304711286733904e-06,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:538) [bci: 219] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
CD,232,0,C232L0,2620,0,-100.0,1.0319225450338315e-06,False,253895024642,408905475290,85.22077447319634,-at cd.Simulator.simulate(double) [bci: 11] | -at cd.Simulator.simulate(double) [bci: 127]
CD,223,2,C223L2,2228,0,-100.0,8.775280268455635e-07,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,141,2,C141L2,1800,1832,1.7777777777777777,7.089544202522507e-07,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:545) [bci: 262]
CD,261,4,C261L4,1502,0,-100.0,5.915830773438225e-07,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,204,9,C204L9,1058,0,-100.0,4.167076536816006e-07,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,142,5,C142L5,964,766,-20.539419087136928,3.796844784017609e-07,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
CD,140,5,C140L5,782,802,2.557544757033248,3.080013092429222e-07,False,253895024642,408905475290,85.22077447319634,-at java.util.Properties$LineReader.readLine(Properties.java:540) [bci: 224] | -at java.util.Properties$LineReader.readLine(Properties.java:543) [bci: 259]
CD,217,1,C217L1,712,0,-100.0,2.804308595664458e-07,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree$Node.successor() [bci: 22]
CD,87,0,C87L0,566,384,-32.15547703180212,2.2292677881265215e-07,False,253895024642,408905475290,85.22077447319634,-at java.lang.StringCoding.countPositives(StringCoding.java:92) [bci: 7] | -at java.lang.StringCoding.countPositives(StringCoding.java:97) [bci: 31]
CD,84,0,C84L0,510,708,38.82352941176471,2.0087041907147103e-07,False,253895024642,408905475290,85.22077447319634,-at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:378) [bci: 8] | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
CD,223,5,C223L5,220,0,-100.0,8.66499846974973e-08,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,84,1,C84L1,102,150,47.05882352941176,4.01740838142942e-08,False,253895024642,408905475290,85.22077447319634,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
CD,84,2,C84L2,86,98,13.953488372093023,3.387226674538531e-08,False,253895024642,408905475290,85.22077447319634,Source Missing | -at jdk.internal.util.ArraysSupport.unsignedHashCode(ArraysSupport.java:381) [bci: 34]
